"State","region","Date","Home.Value","Structure.Cost","Land.Value","Land.Share..Pct.","Home.Price.Index","Land.Price.Index","Year","Qrtr"
"AR","South",2003.5,115163,88787,26375,22.9,1.193,1.754,2003,2
"AR","South",2003.75,117422,89354,28068,23.9,1.216,1.87,2003,3
"AR","South",2004,119805,90568,29236,24.4,1.241,1.951,2003,4
"AR","South",2004.25,122310,92547,29764,24.3,1.267,1.988,2004,1
"AR","South",2004.5,124901,95093,29808,23.9,1.294,1.994,2004,2
"AR","South",2004.75,127569,97755,29814,23.4,1.321,1.998,2004,3
"AR","South",2005,130311,100095,30216,23.2,1.35,2.028,2004,4
"AR","South",2005.25,133116,101827,31289,23.5,1.379,2.104,2005,1
"AR","South",2005.5,135982,103253,32729,24.1,1.408,2.205,2005,2
"AR","South",2005.75,138886,104821,34066,24.5,1.438,2.3,2005,3
"AR","South",2006,141732,106980,34752,24.5,1.468,2.352,2005,4
"AR","South",2006.25,144397,109894,34503,23.9,1.495,2.341,2006,1
"AR","South",2006.5,146812,113237,33575,22.9,1.52,2.283,2006,2
"AR","South",2006.75,148915,116429,32486,21.8,1.542,2.214,2006,3
"AR","South",2007,150666,118873,31793,21.1,1.56,2.172,2006,4
"AR","South",2007.25,152036,120213,31823,20.9,1.575,2.18,2007,1
"AR","South",2007.5,153027,120815,32212,21.1,1.585,2.211,2007,2
"AR","South",2007.75,153543,121309,32233,21,1.59,2.216,2007,3
"AR","South",2008,153582,122318,31264,20.4,1.591,2.153,2007,4
"AR","South",2008.25,153244,124332,28912,18.9,1.587,1.994,2008,1
"AR","South",2008.5,152768,126926,25842,16.9,1.582,1.785,2008,2
"AR","South",2008.75,152298,129554,22744,14.9,1.577,1.572,2008,3
"AR","South",2009,151913,131665,20247,13.3,1.573,1.4,2008,4
"AR","South",2009.25,151713,132446,19268,12.7,1.571,1.333,2009,1
"AR","South",2009.5,151720,132293,19427,12.8,1.571,1.345,2009,2
"AR","South",2009.75,151781,131335,20447,13.5,1.572,1.416,2009,3
"AR","South",2010,151663,129701,21961,14.5,1.571,1.521,2009,4
"AR","South",2010.25,151148,128556,22592,14.9,1.565,1.563,2010,1
"AR","South",2010.5,150548,127814,22734,15.1,1.559,1.573,2010,2
"AR","South",2010.75,149840,128360,21480,14.3,1.552,1.487,2010,3
"AR","South",2011,149371,131102,18269,12.2,1.547,1.265,2010,4
"AR","South",2011.25,149406,134737,14669,9.8,1.547,1.017,2011,1
"AR","South",2011.5,149993,138740,11253,7.5,1.553,0.781,2011,2
"AR","South",2011.75,151285,140399,10886,7.2,1.567,0.756,2011,3
"AR","South",2012,153134,140410,12724,8.3,1.586,0.884,2011,4
"AR","South",2012.25,155287,140424,14863,9.6,1.608,1.034,2012,1
"AR","South",2012.5,157563,140441,17122,10.9,1.632,1.192,2012,2
"AR","South",2012.75,159773,140462,19311,12.1,1.655,1.346,2012,3
"AR","South",2013,161985,140487,21498,13.3,1.678,1.5,2012,4
"AR","South",2013.25,164279,140514,23765,14.5,1.701,1.661,2013,1
"AR","South",1986.5,51635,48925,2709,5.2,0.535,0.005,1986,2
"AR","South",1986.75,52224,49048,3176,6.1,0.541,0.005,1986,3
"AR","South",1987,52721,49243,3478,6.6,0.546,0.006,1986,4
"AR","South",1987.25,53101,49544,3557,6.7,0.55,0.006,1987,1
"AR","South",1987.5,53336,49920,3416,6.4,0.552,0.006,1987,2
"AR","South",1984.5,46482,44158,2324,5,0.481,0.001,1984,2
"AR","South",1984.75,46974,44626,2349,5,0.486,0.001,1984,3
"AR","South",1985,47484,45109,2374,5,0.492,0.001,1984,4
"AR","South",1985.25,48035,45633,2402,5,0.497,0.002,1985,1
"AR","South",1985.5,48662,46229,2433,5,0.504,0.002,1985,2
"AR","South",1985.75,49397,46928,2470,5,0.512,0.002,1985,3
"AR","South",1986,50170,47662,2509,5,0.52,0.003,1985,4
"AR","South",1986.25,50933,48386,2547,5,0.527,0.004,1986,1
"AR","South",1989.75,55788,52999,2789,5,0.578,0.006,1989,3
"AR","South",1990,56184,53375,2809,5,0.582,0.006,1989,4
"AR","South",1990.25,56599,53769,2830,5,0.586,0.006,1990,1
"AR","South",1990.5,57042,54190,2852,5,0.591,0.007,1990,2
"AR","South",1990.75,57468,54595,2873,5,0.595,0.007,1990,3
"AR","South",1987.75,53432,50321,3111,5.8,0.553,0.005,1987,3
"AR","South",1988,53508,50699,2809,5.2,0.554,0.005,1987,4
"AR","South",1988.25,53680,50994,2686,5,0.556,0.005,1988,1
"AR","South",1988.5,53935,51238,2697,5,0.559,0.005,1988,2
"AR","South",1988.75,54245,51532,2712,5,0.562,0.005,1988,3
"AR","South",1989,54596,51866,2730,5,0.565,0.005,1988,4
"AR","South",1989.25,54982,52233,2749,5,0.569,0.005,1989,1
"AR","South",1989.5,55385,52615,2769,5,0.574,0.006,1989,2
"AR","South",1991.75,59847,56855,2992,5,0.62,0.011,1991,3
"AR","South",1991,57945,55048,2897,5,0.6,0.007,1990,4
"AR","South",1991.25,58504,55579,2925,5,0.606,0.008,1991,1
"AR","South",1991.5,59140,56183,2957,5,0.612,0.009,1991,2
"AR","South",1992,60599,57569,3030,5,0.628,0.013,1991,4
"AZ","West",1982,70886,45431,25454,35.9,0.441,0.229,1981,4
"AZ","West",1982.25,71100,46370,24730,34.8,0.442,0.224,1982,1
"AZ","West",1980.5,63902,40914,22987,36,0.397,0.199,1980,2
"AZ","West",1980.75,65710,41831,23879,36.3,0.409,0.208,1980,3
"AZ","West",1981,67346,42611,24735,36.7,0.419,0.217,1980,4
"AZ","West",1981.25,68756,43324,25433,37,0.427,0.225,1981,1
"AZ","West",1981.5,69883,43978,25904,37.1,0.434,0.231,1981,2
"AZ","West",1981.75,70605,44653,25952,36.8,0.439,0.232,1981,3
"AZ","West",1975.25,33346,26096,7250,21.7,0.207,0.053,1975,1
"AZ","West",1975.5,33458,26406,7052,21.1,0.208,0.052,1975,2
"AZ","West",1975.75,33551,26645,6906,20.6,0.209,0.051,1975,3
"AZ","West",1976,33738,26863,6875,20.4,0.21,0.051,1975,4
"AZ","West",1976.25,34138,27169,6969,20.4,0.212,0.052,1976,1
"AZ","West",1976.5,34697,27505,7192,20.7,0.216,0.054,1976,2
"AZ","West",1976.75,35284,27892,7392,20.9,0.219,0.056,1976,3
"AZ","West",1977,35967,28346,7621,21.2,0.224,0.058,1976,4
"AZ","West",1977.25,36837,28846,7990,21.7,0.229,0.062,1977,1
"AZ","West",1977.5,37939,29410,8529,22.5,0.236,0.066,1977,2
"AZ","West",1977.75,39330,30001,9329,23.7,0.245,0.073,1977,3
"AZ","West",1978,41006,30589,10417,25.4,0.255,0.082,1977,4
"AZ","West",1978.25,42955,31206,11749,27.4,0.267,0.094,1978,1
"AZ","West",1978.5,45195,31853,13341,29.5,0.281,0.108,1978,2
"AZ","West",1978.75,47699,32610,15088,31.6,0.297,0.123,1978,3
"AZ","West",1979,50350,33547,16803,33.4,0.313,0.138,1978,4
"AZ","West",1979.25,53032,34727,18305,34.5,0.33,0.152,1979,1
"AZ","West",1979.5,55612,36025,19587,35.2,0.346,0.165,1979,2
"AZ","West",1979.75,57991,37387,20604,35.5,0.361,0.175,1979,3
"AZ","West",1980,60143,38725,21418,35.6,0.374,0.183,1979,4
"AZ","West",1980.25,62077,39872,22204,35.8,0.386,0.191,1980,1
"AZ","West",1990.5,98834,62437,36398,36.8,0.615,0.401,1990,2
"AZ","West",1990.75,99073,62871,36202,36.5,0.616,0.4,1990,3
"AZ","West",1991,99406,63268,36138,36.4,0.618,0.401,1990,4
"AZ","West",1991.25,99866,63631,36236,36.3,0.621,0.404,1991,1
"AZ","West",1991.5,100396,63935,36461,36.3,0.624,0.409,1991,2
"AZ","West",1991.75,100986,64249,36737,36.4,0.628,0.414,1991,3
"AZ","West",1992,101667,64622,37046,36.4,0.632,0.42,1991,4
"AZ","West",1992.25,102374,65211,37163,36.3,0.637,0.426,1992,1
"AZ","West",1982.5,71574,47396,24177,33.8,0.445,0.22,1982,2
"AZ","West",1982.75,72324,48425,23898,33,0.45,0.219,1982,3
"AZ","West",1983,73411,49364,24047,32.8,0.456,0.221,1982,4
"AZ","West",1983.25,74685,49973,24712,33.1,0.464,0.227,1983,1
"AZ","West",1983.5,75799,50479,25320,33.4,0.471,0.234,1983,2
"AZ","West",1983.75,76723,50805,25917,33.8,0.477,0.241,1983,3
"AZ","West",1984,77694,50940,26754,34.4,0.483,0.25,1983,4
"AZ","West",1984.25,78874,51017,27857,35.3,0.49,0.263,1984,1
"AZ","West",1984.5,80208,50956,29253,36.5,0.499,0.278,1984,2
"AZ","West",1984.75,81552,50903,30648,37.6,0.507,0.293,1984,3
"AZ","West",1985,82890,50972,31918,38.5,0.515,0.308,1984,4
"AZ","West",1985.25,84299,51273,33025,39.2,0.524,0.321,1985,1
"AZ","West",1985.5,85767,51705,34062,39.7,0.533,0.333,1985,2
"AZ","West",1985.75,87324,52190,35134,40.2,0.543,0.347,1985,3
"AZ","West",1986,88952,52640,36311,40.8,0.553,0.361,1985,4
"AZ","West",1986.25,90588,53044,37544,41.4,0.563,0.376,1986,1
"AZ","West",1986.5,92107,53409,38699,42,0.573,0.391,1986,2
"AZ","West",1986.75,93363,53872,39492,42.3,0.58,0.402,1986,3
"AZ","West",1987,94347,54550,39797,42.2,0.587,0.408,1986,4
"AZ","West",1987.25,95099,55495,39604,41.6,0.591,0.409,1987,1
"AZ","West",1987.5,95562,56599,38964,40.8,0.594,0.405,1987,2
"AZ","West",1987.75,95810,57715,38095,39.8,0.596,0.399,1987,3
"AZ","West",1988,95961,58684,37277,38.8,0.597,0.393,1987,4
"AZ","West",1988.25,96146,59311,36834,38.3,0.598,0.391,1988,1
"AZ","West",1988.5,96342,59726,36616,38,0.599,0.391,1988,2
"AZ","West",1988.75,96505,60006,36499,37.8,0.6,0.392,1988,3
"AZ","West",1989,96689,60236,36453,37.7,0.601,0.393,1988,4
"AZ","West",1989.25,96917,60629,36287,37.4,0.603,0.394,1989,1
"AZ","West",1989.5,97233,60979,36253,37.3,0.605,0.396,1989,2
"AZ","West",1989.75,97624,61351,36273,37.2,0.607,0.398,1989,3
"AZ","West",1990,98013,61749,36264,37,0.609,0.399,1989,4
"AZ","West",1990.25,98405,62005,36400,37,0.612,0.4,1990,1
"AZ","West",2000.5,160836,89110,71726,44.6,1,1,2000,2
"AZ","West",2000.75,163395,89963,73432,44.9,1.016,1.03,2000,3
"AZ","West",2001,166033,91078,74954,45.1,1.032,1.057,2000,4
"AZ","West",2001.25,168724,92652,76072,45.1,1.049,1.084,2001,1
"AZ","West",2001.5,171451,94113,77338,45.1,1.066,1.109,2001,2
"AZ","West",2001.75,174191,95530,78661,45.2,1.083,1.134,2001,3
"AZ","West",2002,176960,96751,80209,45.3,1.1,1.163,2001,4
"AZ","West",2002.25,179770,97452,82317,45.8,1.118,1.197,2002,1
"AZ","West",2002.5,182718,98042,84676,46.3,1.136,1.237,2002,2
"AZ","West",2002.75,185883,98458,87424,47,1.156,1.283,2002,3
"AZ","West",2003,189329,98765,90564,47.8,1.177,1.336,2002,4
"AZ","West",2003.25,193132,99332,93800,48.6,1.201,1.391,2003,1
"AZ","West",2003.5,197479,100081,97398,49.3,1.228,1.451,2003,2
"AZ","West",2003.75,202716,101265,101451,50,1.26,1.519,2003,3
"AZ","West",2004,209266,103132,106135,50.7,1.301,1.597,2003,4
"AZ","West",2004.25,217546,105681,111865,51.4,1.353,1.691,2004,1
"AZ","West",2004.5,228031,108972,119060,52.2,1.418,1.809,2004,2
"AZ","West",2004.75,241129,112614,128514,53.3,1.499,1.964,2004,3
"AZ","West",2005,256870,116299,140571,54.7,1.597,2.161,2004,4
"AZ","West",2005.25,274791,119777,155014,56.4,1.709,2.399,2005,1
"AZ","West",2005.5,293796,122982,170814,58.1,1.827,2.66,2005,2
"AZ","West",2005.75,312112,126206,185906,59.6,1.941,2.912,2005,3
"AZ","West",2006,328039,129613,198426,60.5,2.04,3.126,2005,4
"AZ","West",2006.25,340438,133323,207116,60.8,2.117,3.284,2006,1
"AZ","West",2006.5,348809,136990,211819,60.7,2.169,3.377,2006,2
"AZ","West",2006.75,353310,140432,212878,60.3,2.197,3.412,2006,3
"AZ","West",2007,354373,143374,210999,59.5,2.203,3.399,2006,4
"AZ","West",2007.25,351844,145844,206000,58.5,2.188,3.337,2007,1
"AZ","West",2007.5,345714,147720,197995,57.3,2.149,3.222,2007,2
"AZ","West",2007.75,336112,149467,186646,55.5,2.09,3.05,2007,3
"AZ","West",2008,323421,151450,171972,53.2,2.011,2.821,2007,4
"AZ","West",2008.25,308488,153978,154510,50.1,1.918,2.543,2008,1
"AZ","West",2008.5,292273,156771,135501,46.4,1.817,2.237,2008,2
"AZ","West",2008.75,275908,159530,116377,42.2,1.715,1.926,2008,3
"AZ","West",2009,260582,161936,98646,37.9,1.62,1.636,2008,4
"AZ","West",2009.25,247149,163216,83934,34,1.537,1.394,2009,1
"AZ","West",2009.5,235901,163762,72138,30.6,1.467,1.2,2009,2
"AZ","West",2009.75,226875,163380,63495,28,1.411,1.058,2009,3
"AZ","West",2010,219400,161924,57476,26.2,1.364,0.959,2009,4
"AZ","West",2010.25,212702,160678,52024,24.5,1.322,0.868,2010,1
"AZ","West",2010.5,206344,159816,46528,22.5,1.283,0.777,2010,2
"AZ","West",2010.75,200228,160782,39446,19.7,1.245,0.66,2010,3
"AZ","West",2011,194754,165085,29670,15.2,1.211,0.497,2010,4
"AZ","West",2011.25,190686,170753,19933,10.5,1.186,0.335,2011,1
"AZ","West",2011.5,188744,176910,11834,6.3,1.174,0.199,2011,2
"AZ","West",2011.75,189617,179236,10380,5.5,1.179,0.175,2011,3
"AZ","West",2012,193515,179260,14255,7.4,1.203,0.24,2011,4
"AZ","West",2012.25,200093,179305,20789,10.4,1.244,0.351,2012,1
"AZ","West",2012.5,208688,179376,29312,14,1.298,0.496,2012,2
"AZ","West",2012.75,218373,179475,38898,17.8,1.358,0.66,2012,3
"AZ","West",2013,228401,179603,48798,21.4,1.42,0.83,2012,4
"AZ","West",2013.25,238430,179759,58671,24.6,1.482,1,2013,1
"AZ","West",1993.25,106057,67442,38615,36.4,0.659,0.449,1993,1
"AZ","West",1993.5,107421,68109,39313,36.6,0.668,0.459,1993,2
"AZ","West",1993.75,109003,68830,40173,36.9,0.678,0.472,1993,3
"AZ","West",1994,110775,69603,41172,37.2,0.689,0.487,1993,4
"AZ","West",1994.25,112679,70416,42263,37.5,0.701,0.503,1994,1
"AZ","West",1994.5,114668,71219,43450,37.9,0.713,0.521,1994,2
"AZ","West",1994.75,116663,72009,44653,38.3,0.725,0.54,1994,3
"AZ","West",1995,118621,72763,45859,38.7,0.738,0.559,1994,4
"AZ","West",1995.25,120505,73663,46842,38.9,0.749,0.578,1995,1
"AZ","West",1995.5,122310,74380,47929,39.2,0.76,0.596,1995,2
"AZ","West",1995.75,124049,75141,48908,39.4,0.771,0.613,1995,3
"AZ","West",1996,125699,76027,49672,39.5,0.782,0.626,1995,4
"AZ","West",1996.25,127270,76927,50343,39.6,0.791,0.637,1996,1
"AZ","West",1996.5,128745,78015,50730,39.4,0.8,0.646,1996,2
"AZ","West",1996.75,130140,79042,51098,39.3,0.809,0.655,1996,3
"AZ","West",1997,131497,79852,51645,39.3,0.818,0.666,1996,4
"AZ","West",1997.25,132882,80365,52517,39.5,0.826,0.681,1997,1
"AZ","West",1997.5,134337,80685,53652,39.9,0.835,0.7,1997,2
"AZ","West",1997.75,135890,80992,54898,40.4,0.845,0.721,1997,3
"AZ","West",1998,137585,81468,56117,40.8,0.855,0.742,1997,4
"AZ","West",1998.25,139463,82341,57122,41,0.867,0.761,1998,1
"AZ","West",1998.5,141536,83370,58165,41.1,0.88,0.78,1998,2
"AZ","West",1998.75,143745,84476,59270,41.2,0.894,0.799,1998,3
"AZ","West",1999,146049,85526,60523,41.4,0.908,0.821,1998,4
"AZ","West",1999.25,148430,86341,62089,41.8,0.923,0.847,1999,1
"AZ","West",1999.5,150862,87003,63859,42.3,0.938,0.875,1999,2
"AZ","West",1999.75,153336,87555,65781,42.9,0.953,0.906,1999,3
"AZ","West",2000,155826,88037,67790,43.5,0.969,0.938,1999,4
"AZ","West",2000.25,158325,88443,69883,44.1,0.984,0.969,2000,1
"AZ","West",1992.5,103104,65762,37342,36.2,0.641,0.43,1992,2
"AZ","West",1992.75,103937,66353,37584,36.2,0.646,0.435,1992,3
"AZ","West",1993,104905,66968,37937,36.2,0.652,0.441,1992,4
"CA","West",2005.75,727221,158500,568721,78.2,2.423,3.189,2005,3
"CA","West",2006.25,755981,163639,592343,78.4,2.519,3.324,2006,1
"CA","West",2006.5,758233,166587,591646,78,2.526,3.323,2006,2
"CA","West",2006.75,752963,169478,583485,77.5,2.509,3.281,2006,3
"CA","West",2006,745594,161194,584400,78.4,2.484,3.279,2005,4
"CA","West",1984.5,126847,60879,65968,52,0.423,0.289,1984,2
"CA","West",1984.75,128326,61607,66719,52,0.428,0.294,1984,3
"CA","West",1985,130005,62393,67612,52,0.433,0.299,1984,4
"CA","West",1985.25,131885,63217,68668,52.1,0.439,0.305,1985,1
"CA","West",1985.5,133944,64054,69890,52.2,0.446,0.312,1985,2
"CA","West",1985.75,136154,64904,71250,52.3,0.454,0.32,1985,3
"CA","West",1986,138483,65750,72734,52.5,0.461,0.328,1985,4
"CA","West",1986.25,140991,66616,74376,52.8,0.47,0.338,1986,1
"CA","West",1986.5,143767,67411,76356,53.1,0.479,0.349,1986,2
"CA","West",1986.75,146871,68189,78681,53.6,0.489,0.361,1986,3
"CA","West",1987,150354,68963,81392,54.1,0.501,0.375,1986,4
"CA","West",1987.25,154273,69696,84577,54.8,0.514,0.392,1987,1
"CA","West",1987.5,158718,70541,88176,55.6,0.529,0.41,1987,2
"CA","West",1987.75,163832,71448,92383,56.4,0.546,0.432,1987,3
"CA","West",1988,169767,72435,97333,57.3,0.566,0.457,1987,4
"CA","West",1988.25,176697,73507,103190,58.4,0.589,0.487,1988,1
"CA","West",1988.5,184700,74618,110083,59.6,0.615,0.523,1988,2
"CA","West",1988.75,193718,75755,117964,60.9,0.645,0.563,1988,3
"CA","West",1989,203497,76883,126614,62.2,0.678,0.608,1988,4
"CA","West",1989.25,213584,78187,135397,63.4,0.712,0.654,1989,1
"CA","West",1989.5,223428,79230,144198,64.5,0.744,0.7,1989,2
"CA","West",1989.75,232342,80245,152097,65.5,0.774,0.742,1989,3
"CA","West",1990,239602,81279,158323,66.1,0.798,0.775,1989,4
"CA","West",1990.25,244867,82241,162627,66.4,0.816,0.798,1990,1
"CA","West",1990.5,248243,83388,164855,66.4,0.827,0.811,1990,2
"CA","West",1990.75,250019,84542,165477,66.2,0.833,0.817,1990,3
"CA","West",1991,250606,85650,164956,65.8,0.835,0.817,1990,4
"CA","West",1991.25,250442,86514,163928,65.5,0.834,0.813,1991,1
"CA","West",1991.5,249843,87452,162391,65,0.832,0.808,1991,2
"CA","West",1991.75,249027,88352,160675,64.5,0.83,0.801,1991,3
"CA","West",1992,248017,89222,158796,64,0.826,0.795,1991,4
"CA","West",1992.25,246641,90554,156088,63.3,0.822,0.786,1992,1
"CA","West",1992.5,244763,91256,153506,62.7,0.816,0.774,1992,2
"CA","West",1992.75,242401,91811,150590,62.1,0.808,0.761,1992,3
"CA","West",1993,239593,92248,147345,61.5,0.798,0.744,1992,4
"CA","West",1993.25,236504,92114,144389,61.1,0.788,0.726,1993,1
"CA","West",1993.5,233363,92555,140808,60.3,0.778,0.708,1993,2
"CA","West",1993.75,230344,93063,137281,59.6,0.767,0.69,1993,3
"CA","West",1994,227636,93618,134018,58.9,0.758,0.674,1993,4
"CA","West",1994.25,225280,94136,131143,58.2,0.751,0.659,1994,1
"CA","West",1994.5,223281,94731,128550,57.6,0.744,0.647,1994,2
"CA","West",1994.75,221588,95355,126234,57,0.738,0.636,1994,3
"CA","West",1995,220142,96002,124140,56.4,0.733,0.627,1994,4
"CA","West",1995.25,218929,96883,122046,55.7,0.729,0.619,1995,1
"CA","West",1995.5,217937,97535,120401,55.2,0.726,0.612,1995,2
"CA","West",1995.75,217168,98177,118991,54.8,0.724,0.606,1995,3
"CA","West",1996,216604,98832,117772,54.4,0.722,0.601,1995,4
"CA","West",1996.25,216276,99342,116934,54.1,0.721,0.597,1996,1
"CA","West",1996.5,216243,100052,116192,53.7,0.721,0.594,1996,2
"CA","West",1996.75,216641,100763,115878,53.5,0.722,0.594,1996,3
"CA","West",1997,217596,101427,116169,53.4,0.725,0.597,1996,4
"CA","West",1997.25,219239,102097,117142,53.4,0.73,0.604,1997,1
"CA","West",1997.5,221765,102703,119061,53.7,0.739,0.616,1997,2
"CA","West",1997.75,225182,103381,121801,54.1,0.75,0.632,1997,3
"CA","West",1998,229467,104223,125244,54.6,0.765,0.652,1997,4
"CA","West",1998.25,234529,105389,129140,55.1,0.781,0.676,1998,1
"CA","West",1998.5,240195,106554,133641,55.6,0.8,0.702,1998,2
"CA","West",1998.75,246261,107726,138535,56.3,0.821,0.73,1998,3
"CA","West",1999,252640,108796,143844,56.9,0.842,0.76,1998,4
"CA","West",1999.25,259317,109718,149599,57.7,0.864,0.794,1999,1
"CA","West",1999.5,266344,110457,155887,58.5,0.887,0.829,1999,2
"CA","West",1999.75,273845,111144,162701,59.4,0.912,0.868,1999,3
"CA","West",2000,281957,111867,170090,60.3,0.939,0.909,1999,4
"CA","West",2000.25,290731,112347,178384,61.4,0.969,0.953,2000,1
"CA","West",2000.5,300127,113476,186650,62.2,1,1,2000,2
"CA","West",2000.75,310048,114842,195207,63,1.033,1.049,2000,3
"CA","West",2001,320314,116413,203901,63.7,1.067,1.1,2000,4
"CA","West",2001.25,330676,118865,211811,64.1,1.102,1.152,2001,1
"CA","West",2001.5,341083,120566,220517,64.7,1.136,1.204,2001,2
"CA","West",2001.75,351794,122228,229566,65.3,1.172,1.257,2001,3
"CA","West",2002,363279,123874,239406,65.9,1.21,1.314,2001,4
"CA","West",2002.25,375942,124852,251090,66.8,1.253,1.378,2002,1
"CA","West",2002.5,389962,126349,263613,67.6,1.299,1.449,2002,2
"CA","West",2002.75,405274,127683,277591,68.5,1.35,1.529,2002,3
"CA","West",2003,421821,128668,293153,69.5,1.405,1.618,2002,4
"CA","West",2003.25,439851,129786,310065,70.5,1.466,1.717,2003,1
"CA","West",2003.5,459918,130488,329430,71.6,1.532,1.828,2003,2
"CA","West",2003.75,482742,131553,351190,72.7,1.608,1.952,2003,3
"CA","West",2004,508833,133490,375343,73.8,1.695,2.09,2003,4
"CA","West",2004.25,538121,136487,401634,74.6,1.793,2.238,2004,1
"CA","West",2004.5,570211,140545,429666,75.4,1.9,2.397,2004,2
"CA","West",2004.75,604140,144996,459143,76,2.013,2.565,2004,3
"CA","West",2005,638466,149306,489160,76.6,2.127,2.735,2004,4
"CA","West",2005.25,671676,152754,518922,77.3,2.238,2.904,2005,1
"CA","West",2005.5,701943,155756,546187,77.8,2.339,3.06,2005,2
"CA","West",1975.25,41037,25510,15527,37.8,0.137,0.057,1975,1
"CA","West",1975.5,42736,25903,16833,39.4,0.142,0.062,1975,2
"CA","West",1975.75,44505,26271,18233,41,0.148,0.067,1975,3
"CA","West",1976,46424,26685,19739,42.5,0.155,0.073,1975,4
"CA","West",1976.25,48575,27266,21309,43.9,0.162,0.08,1976,1
"CA","West",2007,740995,172121,568874,76.8,2.469,3.203,2006,4
"CA","West",2007.25,722345,174903,547441,75.8,2.407,3.089,2007,1
"CA","West",2007.5,696113,177139,518974,74.6,2.319,2.933,2007,2
"CA","West",2007.75,662284,179510,482774,72.9,2.207,2.733,2007,3
"CA","West",2008,622639,182384,440255,70.7,2.075,2.496,2007,4
"CA","West",2008.25,580542,185924,394618,68,1.934,2.241,2008,1
"CA","West",2008.5,540224,189706,350517,64.9,1.8,1.993,2008,2
"CA","West",2008.75,505617,193292,312324,61.8,1.685,1.778,2008,3
"CA","West",2009,479001,196157,282844,59,1.596,1.612,2008,4
"CA","West",2009.25,461165,197541,263624,57.2,1.537,1.504,2009,1
"CA","West",2009.5,451317,197795,253522,56.2,1.504,1.448,2009,2
"CA","West",2009.75,447315,197074,250241,55.9,1.49,1.43,2009,3
"CA","West",2010,446142,195514,250628,56.2,1.487,1.433,2009,4
"CA","West",2010.25,445097,194341,250755,56.3,1.483,1.433,2010,1
"CA","West",2010.5,442513,194106,248408,56.1,1.474,1.42,2010,2
"CA","West",2010.75,437922,195725,242197,55.3,1.459,1.386,2010,3
"CA","West",2011,432013,200420,231593,53.6,1.439,1.327,2010,4
"CA","West",2011.25,426101,206367,219734,51.6,1.42,1.262,2011,1
"CA","West",2011.5,421724,212490,209234,49.6,1.405,1.204,2011,2
"CA","West",2011.75,420210,215058,205151,48.8,1.4,1.183,2011,3
"CA","West",2012,422384,215423,206961,49,1.407,1.195,2011,4
"CA","West",2012.25,428610,215800,212810,49.7,1.428,1.231,2012,1
"CA","West",2012.5,438735,216195,222540,50.7,1.462,1.29,2012,2
"CA","West",2012.75,452037,216611,235426,52.1,1.506,1.367,2012,3
"CA","West",2013,467720,217053,250667,53.6,1.558,1.458,2012,4
"CA","West",2013.25,484516,217521,266995,55.1,1.614,1.555,2013,1
"CA","West",1983,122397,57485,64912,53,0.408,0.278,1982,4
"CA","West",1983.25,122761,58218,64544,52.6,0.409,0.277,1983,1
